order_id,order_date,city,device_type,traffic_source,payment_method,website_visitors,added_to_cart,started_checkout,payment_success,order_value
1717,2026-03-24,Aqaba,Mobile,TikTok,Cash,1,1,1,1,23.99
1718,2026-02-27,Zarqa,Desktop,Paid Ads,Card,4,1,1,1,25.16
1719,2026-01-29,Aqaba,Desktop,Organic,Card,5,1,1,1,51.52
1720,2026-01-12,Zarqa,Desktop,Paid Ads,Cash,2,1,1,1,9.36
1721,2026-01-19,Irbid,Desktop,Instagram,Card,4,1,0,0,0.0
1722,2026-03-08,Irbid,Desktop,Email,Cash,1,1,1,1,41.0
1723,2026-02-24,Amman,Mobile,Instagram,Card,2,1,1,1,44.19
1724,2026-03-10,Zarqa,Mobile,Paid Ads,Wallet,1,0,0,0,0.0
1725,2026-01-24,Zarqa,Mobile,Instagram,Wallet,2,0,0,0,0.0
1726,2026-01-03,Irbid,Mobile,Paid Ads,Wallet,5,1,1,1,7.66
1727,2026-02-17,Aqaba,Mobile,TikTok,Card,5,0,0,0,0.0
1728,2026-01-15,Irbid,Mobile,Instagram,Cash,2,1,1,1,59.06
1729,2026-03-09,Aqaba,Desktop,Email,Wallet,4,1,1,1,27.21
1730,2026-02-21,Amman,Mobile,Organic,Wallet,3,1,1,1,32.48
1731,2026-02-17,Aqaba,Desktop,Instagram,Cash,3,1,0,0,0.0
1732,2026-01-04,Irbid,Desktop,Email,Wallet,3,1,1,1,47.63
1733,2026-01-18,Zarqa,Desktop,TikTok,Cash,3,1,1,1,54.7
1734,2026-03-01,Aqaba,Mobile,TikTok,Card,3,0,0,0,0.0
1735,2026-02-01,Amman,Desktop,Instagram,Card,2,0,0,0,0.0
1736,2026-02-14,Aqaba,Mobile,Email,Cash,4,0,0,0,0.0
1737,2026-02-15,Aqaba,Mobile,Instagram,Cash,5,1,1,0,0.0
1738,2026-01-25,Irbid,Mobile,Organic,Card,3,0,0,0,0.0
1739,2026-03-13,Aqaba,Desktop,Instagram,Wallet,3,1,1,1,25.42
1740,2026-02-28,Amman,Desktop,TikTok,Cash,3,1,1,1,33.43
1741,2026-03-07,Amman,Mobile,TikTok,Cash,1,1,1,0,0.0
1742,2026-03-26,Irbid,Mobile,Email,Cash,4,1,1,1,46.92
1743,2026-02-05,Aqaba,Mobile,TikTok,Card,4,1,1,1,12.31
1744,2026-02-24,Irbid,Mobile,Organic,Card,5,1,0,0,0.0
1745,2026-01-05,Irbid,Desktop,Organic,Card,3,1,1,1,55.33
1746,2026-03-27,Zarqa,Desktop,TikTok,Cash,4,0,0,0,0.0
1747,2026-03-15,Zarqa,Desktop,Email,Card,5,1,0,0,0.0
1748,2026-03-27,Irbid,Mobile,TikTok,Cash,5,1,1,1,54.31
1749,2026-02-04,Zarqa,Desktop,TikTok,Card,3,0,0,0,0.0
1750,2026-03-17,Zarqa,Mobile,Paid Ads,Wallet,3,0,0,0,0.0
1751,2026-01-29,Irbid,Desktop,Paid Ads,Card,2,0,0,0,0.0
1752,2026-03-31,Zarqa,Mobile,Paid Ads,Card,5,1,1,1,36.16
1753,2026-03-21,Amman,Desktop,Organic,Cash,4,0,0,0,0.0
1754,2026-02-21,Amman,Desktop,Paid Ads,Cash,4,1,1,1,56.57
1755,2026-03-04,Zarqa,Mobile,Email,Card,4,1,1,0,0.0
1756,2026-02-13,Amman,Mobile,Paid Ads,Wallet,2,1,1,1,10.54
1757,2026-02-24,Irbid,Mobile,Organic,Cash,4,0,0,0,0.0
1758,2026-01-23,Zarqa,Desktop,Email,Card,1,1,0,0,0.0
1759,2026-01-06,Zarqa,Mobile,Organic,Wallet,2,0,0,0,0.0
1760,2026-01-11,Aqaba,Desktop,Organic,Cash,1,1,1,1,14.35
1761,2026-03-17,Zarqa,Mobile,Organic,Cash,3,1,1,0,0.0
1762,2026-03-19,Irbid,Desktop,Organic,Cash,3,1,1,1,32.3
1763,2026-02-13,Zarqa,Desktop,TikTok,Card,2,1,1,1,32.99
1764,2026-02-09,Amman,Mobile,Paid Ads,Card,3,1,1,1,7.02
1765,2026-02-27,Irbid,Desktop,TikTok,Cash,2,1,1,1,42.82
1766,2026-01-16,Amman,Desktop,Paid Ads,Cash,5,1,1,1,54.26
1767,2026-01-25,Irbid,Desktop,TikTok,Wallet,3,1,1,1,18.87
1768,2026-02-20,Zarqa,Mobile,Organic,Card,3,1,1,1,43.91
1769,2026-02-02,Irbid,Mobile,Email,Wallet,4,1,1,1,7.31
1770,2026-03-05,Irbid,Desktop,Organic,Card,3,0,0,0,0.0
1771,2026-03-22,Aqaba,Mobile,Paid Ads,Card,3,1,1,1,5.15
1772,2026-02-12,Irbid,Desktop,Organic,Cash,5,1,1,1,37.48
1773,2026-03-17,Aqaba,Mobile,Instagram,Cash,5,1,0,0,0.0
1774,2026-01-03,Amman,Desktop,TikTok,Cash,4,1,0,0,0.0
1775,2026-03-19,Zarqa,Mobile,Paid Ads,Wallet,5,1,1,1,29.71
1776,2026-03-16,Aqaba,Mobile,TikTok,Card,3,1,1,1,17.2
1777,2026-02-25,Zarqa,Desktop,Organic,Wallet,1,0,0,0,0.0
1778,2026-03-23,Amman,Desktop,Email,Card,3,0,0,0,0.0
1779,2026-03-10,Zarqa,Mobile,Email,Wallet,5,1,1,1,59.41
1780,2026-01-26,Amman,Mobile,Paid Ads,Wallet,1,1,1,1,57.06
1781,2026-02-03,Irbid,Mobile,Instagram,Card,2,1,1,1,54.83
1782,2026-02-06,Amman,Mobile,Paid Ads,Card,3,0,0,0,0.0
1783,2026-01-01,Irbid,Mobile,TikTok,Cash,2,1,1,1,19.85
1784,2026-01-16,Aqaba,Mobile,TikTok,Wallet,5,0,0,0,0.0
1785,2026-03-20,Zarqa,Mobile,Instagram,Card,3,0,0,0,0.0
1786,2026-02-19,Amman,Mobile,Paid Ads,Card,2,1,1,1,55.26
1787,2026-02-13,Zarqa,Mobile,Instagram,Cash,2,1,1,1,59.51
1788,2026-02-25,Aqaba,Mobile,Paid Ads,Card,1,0,0,0,0.0
1789,2026-03-21,Amman,Mobile,TikTok,Wallet,4,0,0,0,0.0
1790,2026-02-28,Irbid,Mobile,Email,Cash,4,1,1,1,7.0
1791,2026-01-03,Aqaba,Mobile,Paid Ads,Card,3,1,1,1,58.33
1792,2026-03-18,Zarqa,Mobile,Email,Card,5,1,1,1,32.19
1793,2026-03-23,Amman,Mobile,Instagram,Wallet,3,1,1,1,7.14
1794,2026-01-18,Irbid,Desktop,Instagram,Cash,3,0,0,0,0.0
1795,2026-01-10,Amman,Desktop,Instagram,Card,5,1,1,1,27.38
1796,2026-01-12,Amman,Desktop,Organic,Card,2,0,0,0,0.0
1797,2026-02-03,Amman,Mobile,Organic,Cash,3,1,1,1,37.02
1798,2026-02-09,Amman,Desktop,Email,Wallet,5,0,0,0,0.0
1799,2026-02-08,Amman,Desktop,TikTok,Card,1,0,0,0,0.0
1800,2026-03-26,Amman,Mobile,TikTok,Card,3,1,1,1,57.19
1801,2026-03-02,Irbid,Mobile,Instagram,Card,3,1,1,1,56.68
1802,2026-01-24,Irbid,Mobile,Email,Card,5,1,1,1,30.87
1803,2026-02-22,Irbid,Desktop,Email,Card,1,1,1,1,45.14
1804,2026-01-08,Zarqa,Mobile,TikTok,Wallet,4,1,1,1,34.03
1805,2026-02-22,Aqaba,Desktop,Email,Cash,5,1,1,1,11.86
1806,2026-01-01,Irbid,Mobile,Paid Ads,Card,1,1,1,1,12.05
1807,2026-01-06,Amman,Mobile,TikTok,Card,2,0,0,0,0.0
1808,2026-01-28,Amman,Mobile,Organic,Wallet,3,0,0,0,0.0
1809,2026-01-02,Amman,Desktop,Instagram,Cash,4,1,1,1,44.84
1810,2026-02-18,Irbid,Desktop,Instagram,Card,5,1,1,1,39.93
1811,2026-03-27,Aqaba,Mobile,Instagram,Card,2,1,0,0,0.0
1812,2026-02-25,Zarqa,Mobile,TikTok,Card,4,1,1,1,46.16
1813,2026-02-06,Amman,Desktop,Instagram,Cash,2,1,1,1,31.03
1814,2026-03-24,Aqaba,Desktop,Paid Ads,Cash,2,1,1,1,31.23
1815,2026-01-29,Amman,Mobile,TikTok,Cash,4,0,0,0,0.0
1816,2026-01-29,Amman,Desktop,Instagram,Wallet,5,1,0,0,0.0
1817,2026-02-02,Amman,Mobile,Email,Card,1,1,1,1,46.05
1818,2026-01-31,Irbid,Desktop,Email,Card,3,1,1,0,0.0
1819,2026-01-20,Amman,Desktop,Paid Ads,Card,1,1,1,1,36.24
1820,2026-01-14,Irbid,Desktop,Email,Wallet,3,1,1,1,19.96
1821,2026-03-14,Amman,Desktop,Instagram,Cash,3,1,1,1,18.47
1822,2026-01-31,Amman,Mobile,Organic,Wallet,5,1,1,0,0.0
1823,2026-01-18,Amman,Mobile,Email,Cash,2,1,1,1,34.42
1824,2026-01-18,Aqaba,Mobile,Instagram,Wallet,2,1,1,1,19.11
1825,2026-03-17,Amman,Desktop,Paid Ads,Wallet,4,0,0,0,0.0
1826,2026-01-16,Irbid,Mobile,TikTok,Wallet,1,0,0,0,0.0
1827,2026-02-05,Aqaba,Mobile,TikTok,Cash,5,1,1,1,55.94
1828,2026-01-13,Zarqa,Desktop,TikTok,Wallet,1,1,1,1,5.01
1829,2026-03-31,Zarqa,Mobile,Paid Ads,Card,2,1,1,1,6.17
1830,2026-01-30,Aqaba,Mobile,TikTok,Card,1,1,1,1,12.29
1831,2026-03-21,Zarqa,Desktop,TikTok,Card,2,1,1,0,0.0
1832,2026-03-30,Irbid,Desktop,TikTok,Card,1,0,0,0,0.0
1833,2026-01-22,Amman,Mobile,Paid Ads,Card,3,1,1,1,28.12
1834,2026-01-20,Zarqa,Desktop,Paid Ads,Wallet,4,1,1,1,19.64
1835,2026-03-10,Aqaba,Desktop,Instagram,Cash,5,1,1,1,51.02
1836,2026-03-19,Amman,Mobile,TikTok,Cash,2,0,0,0,0.0
1837,2026-02-18,Irbid,Mobile,Paid Ads,Wallet,5,1,1,1,48.81
1838,2026-03-31,Amman,Desktop,TikTok,Wallet,5,0,0,0,0.0
1839,2026-03-16,Irbid,Mobile,Organic,Wallet,2,1,1,0,0.0
1840,2026-03-19,Irbid,Mobile,Instagram,Wallet,5,0,0,0,0.0
1841,2026-03-10,Aqaba,Desktop,Paid Ads,Card,1,1,1,1,14.81
1842,2026-01-29,Amman,Desktop,TikTok,Card,1,1,1,1,44.65
1843,2026-03-29,Zarqa,Mobile,Organic,Card,3,0,0,0,0.0
1844,2026-01-04,Amman,Mobile,Instagram,Card,1,0,0,0,0.0
1845,2026-03-23,Aqaba,Desktop,Organic,Wallet,5,1,1,1,49.3
1846,2026-03-19,Zarqa,Desktop,Organic,Wallet,1,1,0,0,0.0
1847,2026-03-24,Zarqa,Mobile,Organic,Wallet,3,0,0,0,0.0
1848,2026-01-19,Amman,Mobile,Paid Ads,Cash,5,1,1,1,33.72
1849,2026-03-06,Zarqa,Desktop,TikTok,Card,5,0,0,0,0.0
1850,2026-03-06,Irbid,Desktop,Instagram,Wallet,4,1,1,1,41.41
1851,2026-02-13,Amman,Mobile,TikTok,Card,1,1,1,1,27.29
1852,2026-02-04,Irbid,Desktop,Organic,Wallet,5,1,1,1,25.14
1853,2026-01-06,Aqaba,Desktop,Organic,Wallet,4,1,1,1,52.08
1854,2026-03-23,Amman,Desktop,Instagram,Wallet,5,1,1,1,7.58
1855,2026-01-16,Amman,Desktop,Instagram,Wallet,5,0,0,0,0.0
1856,2026-01-23,Aqaba,Mobile,Email,Card,5,0,0,0,0.0
1857,2026-02-18,Amman,Mobile,TikTok,Wallet,2,1,1,1,13.52
1858,2026-03-28,Zarqa,Desktop,Instagram,Card,3,1,1,1,41.68
1859,2026-01-03,Irbid,Desktop,Email,Cash,2,0,0,0,0.0
1860,2026-01-28,Aqaba,Desktop,TikTok,Card,1,1,1,1,53.04
1861,2026-02-15,Amman,Mobile,TikTok,Card,3,0,0,0,0.0
1862,2026-03-28,Amman,Mobile,TikTok,Cash,3,1,1,1,57.76
1863,2026-02-09,Zarqa,Mobile,Paid Ads,Wallet,4,0,0,0,0.0
1864,2026-01-14,Zarqa,Desktop,Paid Ads,Cash,3,1,1,1,50.67
1865,2026-03-20,Zarqa,Mobile,Paid Ads,Card,1,1,1,1,40.15
1866,2026-01-27,Amman,Desktop,Paid Ads,Card,3,1,1,1,53.59
1867,2026-01-14,Amman,Mobile,Email,Card,1,1,1,1,44.67
1868,2026-01-31,Zarqa,Mobile,Organic,Cash,5,1,1,1,12.41
1869,2026-01-05,Aqaba,Desktop,TikTok,Card,1,0,0,0,0.0
1870,2026-03-01,Amman,Mobile,Paid Ads,Card,5,0,0,0,0.0
1871,2026-01-04,Amman,Mobile,TikTok,Cash,1,1,1,1,35.24
1872,2026-03-02,Amman,Desktop,Organic,Wallet,4,1,1,0,0.0
1873,2026-03-29,Amman,Desktop,Email,Card,2,1,1,1,53.72
1874,2026-01-16,Irbid,Desktop,Email,Cash,5,1,1,1,21.07
1875,2026-02-13,Irbid,Mobile,Email,Wallet,1,1,1,1,14.38
1876,2026-03-06,Amman,Desktop,Organic,Wallet,2,1,1,1,28.0
1877,2026-02-07,Amman,Desktop,Paid Ads,Cash,2,1,1,1,50.63
1878,2026-02-20,Amman,Mobile,TikTok,Card,4,1,1,1,43.15
1879,2026-01-06,Amman,Mobile,Instagram,Cash,2,0,0,0,0.0
1880,2026-02-20,Aqaba,Mobile,Instagram,Wallet,5,1,1,1,13.47
1881,2026-01-28,Irbid,Desktop,Instagram,Cash,1,0,0,0,0.0
1882,2026-01-07,Aqaba,Desktop,Email,Wallet,4,1,1,1,31.7
1883,2026-01-19,Amman,Mobile,Paid Ads,Cash,5,1,1,1,46.23
1884,2026-03-12,Aqaba,Mobile,Instagram,Cash,1,0,0,0,0.0
1885,2026-01-31,Irbid,Desktop,Organic,Card,4,0,0,0,0.0
1886,2026-01-30,Amman,Mobile,Email,Cash,3,1,1,1,25.38
1887,2026-03-14,Amman,Desktop,Instagram,Wallet,5,1,1,1,15.0
1888,2026-01-22,Aqaba,Desktop,Instagram,Wallet,4,0,0,0,0.0
1889,2026-03-24,Aqaba,Mobile,Email,Cash,5,0,0,0,0.0
1890,2026-01-19,Aqaba,Mobile,Paid Ads,Cash,5,0,0,0,0.0
1891,2026-03-14,Irbid,Mobile,Paid Ads,Card,1,1,1,0,0.0
1892,2026-01-24,Aqaba,Mobile,TikTok,Wallet,2,1,1,0,0.0
1893,2026-03-31,Aqaba,Mobile,TikTok,Wallet,1,0,0,0,0.0
1894,2026-01-16,Amman,Desktop,Paid Ads,Wallet,4,0,0,0,0.0
1895,2026-01-28,Irbid,Mobile,Instagram,Wallet,3,1,0,0,0.0
1896,2026-03-26,Irbid,Mobile,Email,Card,5,0,0,0,0.0
1897,2026-02-06,Aqaba,Mobile,Paid Ads,Wallet,1,0,0,0,0.0
1898,2026-03-14,Irbid,Desktop,Email,Cash,5,1,1,0,0.0
1899,2026-03-11,Aqaba,Desktop,Instagram,Cash,2,1,1,0,0.0
1900,2026-03-22,Irbid,Mobile,Email,Cash,1,0,0,0,0.0
1901,2026-02-24,Zarqa,Desktop,Organic,Cash,1,1,1,1,15.47
1902,2026-01-25,Zarqa,Mobile,Organic,Card,3,1,1,1,47.52
1903,2026-03-03,Aqaba,Mobile,Organic,Card,2,1,1,1,38.02
1904,2026-02-19,Amman,Mobile,Organic,Cash,5,1,1,1,38.65
1905,2026-03-09,Zarqa,Mobile,TikTok,Cash,1,1,1,1,38.36
1906,2026-01-23,Irbid,Mobile,Instagram,Card,5,1,1,1,27.61
1907,2026-03-23,Aqaba,Desktop,Email,Cash,3,1,0,0,0.0
1908,2026-02-20,Irbid,Desktop,TikTok,Wallet,2,1,0,0,0.0
1909,2026-01-17,Aqaba,Desktop,TikTok,Card,5,1,1,1,46.02
1910,2026-01-21,Aqaba,Desktop,Organic,Card,5,1,1,1,19.5
1911,2026-01-26,Zarqa,Mobile,Paid Ads,Cash,2,1,1,1,56.23
1912,2026-02-21,Aqaba,Mobile,Paid Ads,Card,1,1,0,0,0.0
1913,2026-03-28,Aqaba,Mobile,Email,Wallet,1,1,1,1,17.04
1914,2026-02-10,Aqaba,Mobile,Paid Ads,Card,2,1,1,0,0.0
1915,2026-02-27,Zarqa,Desktop,Instagram,Wallet,1,0,0,0,0.0
1916,2026-01-07,Zarqa,Mobile,Paid Ads,Cash,2,0,0,0,0.0
1917,2026-02-07,Amman,Mobile,TikTok,Card,5,1,1,1,20.66
1918,2026-03-29,Aqaba,Desktop,Email,Card,3,0,0,0,0.0
1919,2026-01-19,Amman,Mobile,Paid Ads,Wallet,4,1,1,1,55.33
1920,2026-01-12,Irbid,Mobile,Paid Ads,Cash,4,0,0,0,0.0
1921,2026-03-08,Aqaba,Desktop,Paid Ads,Cash,4,1,1,0,0.0
1922,2026-01-30,Zarqa,Desktop,Organic,Cash,5,1,1,1,34.89
1923,2026-01-30,Amman,Desktop,Email,Wallet,5,0,0,0,0.0
1924,2026-03-23,Amman,Desktop,TikTok,Wallet,4,1,0,0,0.0
1925,2026-01-08,Aqaba,Mobile,TikTok,Wallet,4,0,0,0,0.0
1926,2026-01-19,Irbid,Mobile,Paid Ads,Wallet,1,1,1,1,9.64
1927,2026-02-14,Zarqa,Mobile,Instagram,Wallet,3,1,1,1,53.04
1928,2026-02-27,Irbid,Mobile,Email,Card,1,1,1,1,9.01
1929,2026-02-11,Zarqa,Mobile,TikTok,Wallet,5,1,1,1,7.17
1930,2026-03-19,Amman,Desktop,Organic,Wallet,5,1,1,1,13.71
1931,2026-03-30,Zarqa,Desktop,Paid Ads,Cash,2,1,1,0,0.0
1932,2026-03-19,Amman,Mobile,Instagram,Cash,3,0,0,0,0.0
1933,2026-02-27,Amman,Desktop,Organic,Cash,5,1,0,0,0.0
1934,2026-01-23,Aqaba,Desktop,TikTok,Cash,2,0,0,0,0.0
1935,2026-01-26,Irbid,Mobile,Email,Cash,5,0,0,0,0.0
1936,2026-02-05,Amman,Desktop,TikTok,Wallet,4,0,0,0,0.0
1937,2026-03-10,Aqaba,Mobile,Paid Ads,Cash,4,1,1,1,55.34
1938,2026-03-08,Amman,Desktop,Email,Card,5,1,0,0,0.0
1939,2026-02-21,Amman,Desktop,TikTok,Cash,2,1,1,1,43.25
1940,2026-03-21,Zarqa,Mobile,Instagram,Cash,3,1,1,1,11.87
1941,2026-02-04,Irbid,Desktop,Email,Cash,3,1,1,1,26.67
1942,2026-01-24,Zarqa,Desktop,Paid Ads,Card,2,1,1,1,36.68
1943,2026-03-11,Zarqa,Desktop,Paid Ads,Cash,5,0,0,0,0.0
1944,2026-01-11,Irbid,Desktop,TikTok,Card,3,1,1,1,56.27
1945,2026-03-15,Irbid,Desktop,Email,Wallet,2,1,1,0,0.0
1946,2026-03-29,Amman,Desktop,Instagram,Cash,3,1,1,0,0.0
1947,2026-01-04,Zarqa,Mobile,Email,Cash,4,1,0,0,0.0
1948,2026-03-04,Irbid,Mobile,Paid Ads,Cash,3,0,0,0,0.0
1949,2026-03-22,Amman,Desktop,Email,Cash,5,1,1,1,36.73
1950,2026-01-22,Amman,Mobile,Instagram,Card,1,1,1,1,17.98
1951,2026-02-20,Irbid,Mobile,Paid Ads,Wallet,3,1,1,1,50.52
1952,2026-01-23,Amman,Mobile,TikTok,Cash,3,1,1,1,45.03
1953,2026-02-10,Irbid,Mobile,Instagram,Card,1,1,1,0,0.0
1954,2026-01-05,Aqaba,Mobile,Email,Wallet,3,1,1,1,59.87
1955,2026-01-17,Zarqa,Desktop,Paid Ads,Card,4,1,1,1,33.28
1956,2026-02-12,Aqaba,Desktop,Organic,Cash,5,0,0,0,0.0
1957,2026-03-16,Irbid,Mobile,TikTok,Wallet,5,1,1,1,20.37
1958,2026-02-13,Zarqa,Desktop,Instagram,Cash,5,1,1,1,34.77
1959,2026-03-20,Amman,Mobile,TikTok,Cash,3,1,1,0,0.0
1960,2026-01-04,Amman,Mobile,Organic,Card,2,0,0,0,0.0
1961,2026-02-09,Irbid,Mobile,Organic,Cash,3,1,1,1,9.0
1962,2026-02-10,Aqaba,Mobile,Organic,Cash,1,1,1,1,33.7
1963,2026-02-08,Aqaba,Desktop,Email,Wallet,3,0,0,0,0.0
1964,2026-03-04,Irbid,Desktop,TikTok,Wallet,2,1,1,0,0.0
1965,2026-02-26,Irbid,Desktop,Instagram,Card,3,1,1,1,25.15
1966,2026-01-09,Amman,Mobile,Paid Ads,Card,5,1,1,1,49.43
1967,2026-01-17,Amman,Mobile,TikTok,Wallet,2,1,1,1,39.48
1968,2026-01-02,Aqaba,Desktop,Organic,Wallet,1,1,1,1,16.22
1969,2026-01-22,Irbid,Desktop,TikTok,Cash,4,1,1,1,14.73
1970,2026-02-11,Aqaba,Mobile,Email,Card,3,1,1,1,31.61
1971,2026-02-11,Aqaba,Desktop,Email,Card,2,1,1,1,41.84
1972,2026-01-14,Aqaba,Mobile,Organic,Cash,4,1,1,1,57.82
1973,2026-03-29,Irbid,Mobile,Instagram,Card,2,1,1,0,0.0
1974,2026-01-23,Irbid,Mobile,TikTok,Cash,2,1,1,1,45.75
1975,2026-03-26,Irbid,Desktop,Instagram,Wallet,5,1,1,1,12.91
1976,2026-02-01,Irbid,Desktop,Email,Cash,5,0,0,0,0.0
1977,2026-02-04,Aqaba,Mobile,Paid Ads,Cash,4,1,1,1,45.9
1978,2026-02-07,Zarqa,Desktop,Instagram,Wallet,2,0,0,0,0.0
1979,2026-03-05,Aqaba,Mobile,Paid Ads,Wallet,5,1,1,0,0.0
1980,2026-01-23,Aqaba,Desktop,Organic,Card,4,1,1,1,54.56
1981,2026-03-04,Irbid,Mobile,Paid Ads,Card,3,1,0,0,0.0
1982,2026-03-28,Amman,Mobile,Paid Ads,Card,1,1,1,0,0.0
1983,2026-01-06,Aqaba,Desktop,Email,Wallet,3,0,0,0,0.0
1984,2026-03-06,Zarqa,Desktop,Paid Ads,Card,5,1,1,1,44.71
1985,2026-03-23,Amman,Mobile,Organic,Cash,5,1,1,0,0.0
1986,2026-02-08,Amman,Desktop,Organic,Cash,2,0,0,0,0.0
1987,2026-01-09,Irbid,Mobile,Email,Card,3,0,0,0,0.0
1988,2026-01-03,Zarqa,Mobile,Organic,Cash,2,1,1,1,56.8
1989,2026-01-26,Irbid,Mobile,Email,Cash,4,1,1,1,8.12
1990,2026-03-02,Irbid,Desktop,Organic,Wallet,1,1,1,1,58.21
1991,2026-01-20,Aqaba,Desktop,TikTok,Wallet,2,1,1,1,55.82
1992,2026-01-18,Aqaba,Desktop,Organic,Card,1,1,1,1,11.38
1993,2026-01-24,Aqaba,Mobile,Paid Ads,Wallet,1,1,1,1,44.76
1994,2026-01-28,Amman,Mobile,TikTok,Wallet,1,1,1,1,16.46
1995,2026-03-27,Amman,Mobile,Instagram,Card,3,0,0,0,0.0
1996,2026-01-13,Irbid,Desktop,Organic,Wallet,1,1,1,1,39.39
1997,2026-03-27,Irbid,Desktop,TikTok,Card,3,0,0,0,0.0
1998,2026-01-03,Zarqa,Desktop,Organic,Wallet,5,1,1,0,0.0
1999,2026-03-25,Irbid,Desktop,Paid Ads,Wallet,1,0,0,0,0.0
2000,2026-03-16,Amman,Mobile,TikTok,Card,4,0,0,0,0.0
